year,month,experiment,plot,subplot,host,grass.group,nonnative,plant,leaf,infected,surface
2015,April,transect,transect_4,transect_4C,AB,"non-native
annual",1,59,3,1,0.05
2015,April,transect,transect_4,transect_4C,BD,"non-native
annual",1,60,1,1,0.001
2015,April,transect,transect_4,transect_4C,BD,"non-native
annual",1,61,1,1,0.01
2015,April,transect,transect_4,transect_4C,BD,"non-native
annual",1,61,2,0,0
2015,April,transect,transect_4,transect_4C,BD,"non-native
annual",1,62,1,0,0
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,1,1,0.01
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,2,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,3,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,4,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,5,1,0.05
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,63,6,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,1,1,0.05
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,2,1,0.01
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,3,1,0.01
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,4,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,5,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,64,6,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,1,1,0.05
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,2,1,0.01
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,3,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,4,1,0.001
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,5,1,0.05
2015,April,transect,transect_4,transect_4C,SP,"native
perennial",0,65,6,1,0.02
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,66,1,0,0
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,67,1,1,0.1
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,67,2,1,0.001
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,68,1,0,0
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,68,2,0,0
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,68,3,1,0.01
2015,April,transect,transect_4,transect_4E,AB,"non-native
annual",1,68,4,1,0.75
2015,April,transect,transect_4,transect_4E,BD,"non-native
annual",1,69,1,1,0.001
2015,April,transect,transect_4,transect_4E,BD,"non-native
annual",1,69,2,1,0.5
2015,April,transect,transect_4,transect_4E,BD,"non-native
annual",1,70,1,1,0.1
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,1,1,0.1
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,2,1,0.01
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,3,1,0.05
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,4,1,0.001
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,5,1,0.01
2015,April,transect,transect_4,transect_4E,SP,"native
perennial",0,71,6,1,0.01
2015,April,transect,transect_5,transect_5A,BD,"non-native
annual",1,72,1,0,0
2015,April,transect,transect_5,transect_5A,BD,"non-native
annual",1,72,2,0,0
2015,April,transect,transect_5,transect_5A,BD,"non-native
annual",1,72,3,0,0
2015,April,transect,transect_5,transect_5A,BD,"non-native
annual",1,73,1,1,0.001
2015,April,transect,transect_5,transect_5A,BH,"non-native
annual",1,74,1,0,0
2015,April,transect,transect_5,transect_5A,BH,"non-native
annual",1,74,2,1,0.5
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,1,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,2,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,3,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,4,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,5,0,0
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,75,6,1,0.05
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,1,0,0
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,2,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,3,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,4,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,5,1,0.01
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,76,6,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,1,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,2,0,0
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,3,1,0.01
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,4,1,0.001
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,5,1,0.01
2015,April,transect,transect_5,transect_5A,EG,"native
perennial",0,77,6,0,0
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,1,0,0
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,2,1,0.05
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,3,0,0
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,4,0,0
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,5,0,0
2015,April,transect,transect_5,transect_5C,AB,"non-native
annual",1,78,6,0,0
2015,April,transect,transect_5,transect_5C,BH,"non-native
annual",1,79,1,0,0
2015,April,transect,transect_5,transect_5C,BH,"non-native
annual",1,79,2,0,0
2015,April,transect,transect_5,transect_5C,BH,"non-native
annual",1,80,1,1,0.05
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,1,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,2,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,3,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,4,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,5,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,81,6,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,1,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,2,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,3,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,4,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,5,1,0.001
2015,April,transect,transect_5,transect_5C,EG,"native
perennial",0,82,6,1,0.05
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,1,1,0.01
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,2,1,0.001
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,3,1,0.01
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,4,1,0.001
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,5,1,0.01
2015,April,transect,transect_5,transect_5C,SP,"native
perennial",0,83,6,1,0.001
2015,April,transect,transect_5,transect_5E,BD,"non-native
annual",1,84,1,0,0
2015,April,transect,transect_5,transect_5E,BH,"non-native
annual",1,85,1,1,0.01
2015,April,transect,transect_5,transect_5E,BH,"non-native
annual",1,85,2,0,0
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,1,1,0.1
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,2,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,3,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,4,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,5,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,86,6,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,1,1,0.2
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,2,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,3,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,4,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,5,1,0.001
2015,April,transect,transect_5,transect_5E,EG,"native
perennial",0,87,6,0,0
2015,April,transect,transect_6,transect_6A,AB,"non-native
annual",1,88,1,1,0.5
2015,April,transect,transect_6,transect_6A,AB,"non-native
annual",1,89,1,1,0.001
2015,April,transect,transect_6,transect_6A,AB,"non-native
annual",1,89,2,0,0
2015,April,transect,transect_6,transect_6A,AB,"non-native
annual",1,89,3,0,0
2015,April,transect,transect_6,transect_6A,AB,"non-native
annual",1,89,4,0,0
2015,April,transect,transect_6,transect_6A,BD,"non-native
annual",1,90,1,1,0.01
2015,April,transect,transect_6,transect_6A,BD,"non-native
annual",1,91,1,1,0.001
2015,April,transect,transect_6,transect_6A,BH,"non-native
annual",1,92,1,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,1,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,2,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,3,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,4,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,5,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,93,6,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,1,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,2,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,3,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,4,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,5,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,94,6,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,1,1,0.1
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,2,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,3,1,0.01
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,4,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,5,1,0.001
2015,April,transect,transect_6,transect_6A,EG,"native
perennial",0,95,6,1,0.001
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,1,1,0.01
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,2,1,0.001
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,3,1,0.01
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,4,1,0.01
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,5,1,0.001
2015,April,transect,transect_6,transect_6A,SP,"native
perennial",0,96,6,1,0.001
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,1,1,0.5
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,2,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,3,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,4,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,5,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,97,6,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,98,1,1,0.05
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,98,2,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,98,3,0,0
2015,April,transect,transect_6,transect_6C,AB,"non-native
annual",1,98,4,1,0.01
2015,April,transect,transect_6,transect_6C,BD,"non-native
annual",1,99,1,1,0.01
2015,April,transect,transect_6,transect_6C,BD,"non-native
annual",1,100,1,1,0.1
2015,April,transect,transect_6,transect_6C,BD,"non-native
annual",1,100,2,1,0.001
2015,April,transect,transect_6,transect_6C,BD,"non-native
annual",1,101,1,1,0.001
2015,April,transect,transect_6,transect_6C,BH,"non-native
annual",1,102,1,1,0.05
2015,April,transect,transect_6,transect_6C,BH,"non-native
annual",1,103,1,0,0
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,1,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,2,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,3,0,0
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,4,1,0.05
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,5,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,104,6,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,1,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,2,1,0.05
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,3,0,0
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,4,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,5,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,105,6,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,1,1,0.01
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,2,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,3,1,0.01
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,4,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,5,1,0.001
2015,April,transect,transect_6,transect_6C,EG,"native
perennial",0,106,6,1,0.01
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,1,1,0.01
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,2,1,0.01
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,3,1,0.1
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,4,1,0.001
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,5,1,0.01
2015,April,transect,transect_6,transect_6C,SP,"native
perennial",0,107,6,1,0.01
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,108,1,1,0.5
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,108,2,1,0.25
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,108,3,0,0
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,108,4,0,0
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,109,1,1,0.5
2015,April,transect,transect_6,transect_6E,AB,"non-native
annual",1,109,2,1,0.001
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,1,1,0.001
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,2,0,0
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,3,1,0.001
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,4,1,0.001
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,5,1,0.05
2015,April,transect,transect_6,transect_6E,EG,"native
perennial",0,110,6,1,0.001
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,1,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,2,1,0.05
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,3,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,4,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,5,1,0.1
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,111,6,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,1,1,0.001
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,2,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,3,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,4,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,5,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,112,6,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,1,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,2,1,0.01
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,3,1,0.5
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,4,1,0.25
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,5,0,0
2015,April,transect,transect_7,transect_7A,PA,"non-native
annual",1,113,6,0,0
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,1,1,0.05
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,2,1,0.001
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,3,0,0
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,4,0,0
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,5,0,0
2015,April,transect,transect_7,transect_7C,AB,"non-native
annual",1,114,6,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,1,1,0.5
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,2,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,3,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,4,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,5,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,115,6,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,1,1,0.1
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,2,1,0.001
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,3,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,4,1,0.1
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,5,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,116,6,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,1,1,0.001
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,2,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,3,0,0
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,4,1,0.001
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,5,1,0.01
2015,April,transect,transect_7,transect_7C,PA,"non-native
annual",1,117,6,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,1,1,0.001
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,2,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,3,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,4,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,5,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,118,6,0,0
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,119,1,1,0.01
2015,April,transect,transect_7,transect_7E,AB,"non-native
annual",1,119,2,0,0
2015,April,transect,transect_7,transect_7E,BH,"non-native
annual",1,120,1,0,0
2015,April,transect,transect_7,transect_7E,BH,"non-native
annual",1,121,1,0,0
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,1,1,0.25
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,2,0,0
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,3,0,0
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,4,0,0
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,5,0,0
2015,April,transect,transect_7,transect_7E,PA,"non-native
annual",1,122,6,1,0.01
2015,April,transect,transect_8,transect_8A,BD,"non-native
annual",1,123,1,1,0.25
2015,April,transect,transect_8,transect_8A,BD,"non-native
annual",1,124,1,0,0
2015,April,transect,transect_8,transect_8A,BD,"non-native
annual",1,125,1,1,0.001
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,1,1,0.25
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,2,1,0.1
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,3,1,0.1
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,4,1,0.05
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,5,1,0.25
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,126,6,1,0.3
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,127,1,1,0.1
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,127,2,1,0.5
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,127,3,1,0.001
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,127,4,0,0
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,127,5,0,0
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,1,1,0.5
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,2,1,0.05
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,3,0,0
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,4,1,0.001
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,5,1,0.05
2015,April,transect,transect_8,transect_8A,EG,"native
perennial",0,128,6,1,0.5
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,1,1,0.01
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,2,0,0
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,3,1,0.001
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,4,1,0.001
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,5,1,0.001
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,129,6,1,0.001
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,1,1,0.001
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,2,1,0.05
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,3,1,0.01
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,4,1,0.01
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,5,1,0.01
2015,April,transect,transect_8,transect_8A,SP,"native
perennial",0,130,6,1,0.001
2015,April,transect,transect_8,transect_8C,BD,"non-native
annual",1,131,1,1,0.001
2015,April,transect,transect_8,transect_8C,BD,"non-native
annual",1,131,2,1,0.001
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,1,1,0.05
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,2,1,0.5
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,3,1,0.001
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,4,1,0.01
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,5,1,0.4
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,132,6,1,0.01
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,1,1,0.05
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,2,1,0.01
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,3,1,0.001
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,4,0,0
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,5,1,0.001
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,133,6,1,0.1
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,1,1,0.5
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,2,1,0.05
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,3,1,0.001
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,4,0,0
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,5,1,0.3
2015,April,transect,transect_8,transect_8C,EG,"native
perennial",0,134,6,1,0.001
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,1,1,0.01
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,2,1,0.001
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,3,1,0.001
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,4,1,0.05
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,5,1,0.05
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,135,6,1,0.05
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,1,1,0.01
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,2,1,0.05
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,3,1,0.01
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,4,1,0.001
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,5,1,0.25
2015,April,transect,transect_8,transect_8C,SP,"native
perennial",0,136,6,1,0.001
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,137,1,1,0.001
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,137,2,0,0
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,138,1,0,0
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,138,2,1,0.001
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,139,1,1,0.05
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,139,2,1,0.5
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,139,3,0,0
2015,April,transect,transect_8,transect_8E,AB,"non-native
annual",1,139,4,0,0
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,1,1,0.5
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,2,1,0.1
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,3,1,0.4
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,4,1,0.01
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,5,1,0.01
2015,April,transect,transect_8,transect_8E,EG,"native
perennial",0,140,6,1,0.05
2015,April,transect,transect_9,transect_9A,PA,"non-native
annual",1,141,1,0,0
